Date,Open,High,Low,Close,Volume,OpenInt,Name
2017-10-04,24.3,24.3001,24.3,24.3,400,0,bef.us
2017-10-09,24.07,24.08,24.07,24.08,420,0,bef.us
2017-10-04,24.3,24.3001,24.3,24.3,400,0,bef.us
2017-10-09,24.07,24.08,24.07,24.08,420,0,bef.us
