Date,Open,High,Low,Close,Volume,OpenInt,Name
2005-04-29,191.36,192.0,184.0,192.0,306,0,vbfc.us
2005-05-02,192.0,205.6,192.0,195.68,264,0,vbfc.us
2005-05-03,195.36,199.2,195.36,199.2,88,0,vbfc.us
2005-05-04,200.48,206.24,200.48,206.24,38,0,vbfc.us
2005-05-05,206.24,214.24,206.24,207.84,181,0,vbfc.us
2005-05-06,208.8,210.4,208.8,210.4,500,0,vbfc.us
2005-05-09,213.12,215.52,213.12,213.6,306,0,vbfc.us
2005-05-10,211.2,217.6,211.2,217.6,442,0,vbfc.us
2005-05-11,218.4,224.64,218.4,219.84,189,0,vbfc.us
2005-05-12,217.6,224.64,217.6,224.64,267,0,vbfc.us
2005-05-13,218.08,220.0,218.08,220.0,219,0,vbfc.us
2005-05-17,222.56,222.56,222.56,222.56,44,0,vbfc.us
2005-05-19,216.0,216.0,214.4,214.4,94,0,vbfc.us
2005-05-20,210.88,210.88,210.88,210.88,25,0,vbfc.us
2005-05-23,214.24,214.24,201.76,201.76,177,0,vbfc.us
2005-05-24,199.2,199.2,192.32,194.4,326,0,vbfc.us
2005-05-25,193.12,197.6,193.12,197.6,18,0,vbfc.us
2005-05-26,200.0,202.4,200.0,202.4,19,0,vbfc.us
2005-05-27,200.0,200.0,200.0,200.0,6,0,vbfc.us
2005-06-01,200.0,200.0,200.0,200.0,37,0,vbfc.us
2005-06-02,203.04,203.04,203.04,203.04,25,0,vbfc.us
2005-06-03,205.6,205.6,193.6,199.36,100,0,vbfc.us
2005-06-06,194.24,194.24,193.6,193.6,19,0,vbfc.us
2005-06-07,193.6,193.6,193.44,193.6,44,0,vbfc.us
2005-06-08,192.8,192.8,192.16,192.16,13,0,vbfc.us
2005-06-09,202.88,202.88,196.0,199.84,325,0,vbfc.us
2005-06-10,201.6,201.6,201.6,201.6,13,0,vbfc.us
2005-06-13,200.0,203.84,200.0,203.84,194,0,vbfc.us
2005-06-15,204.0,204.0,204.0,204.0,13,0,vbfc.us
2005-06-16,204.0,209.44,204.0,209.44,50,0,vbfc.us
2005-06-20,208.0,208.0,206.4,206.56,97,0,vbfc.us
2005-06-21,206.4,206.4,206.4,206.4,44,0,vbfc.us
2005-06-22,204.16,210.4,204.16,210.4,13,0,vbfc.us
2005-06-23,212.0,212.64,209.6,210.88,106,0,vbfc.us
2005-06-27,208.0,208.0,196.0,200.0,175,0,vbfc.us
2005-06-28,203.84,203.84,203.84,203.84,313,0,vbfc.us
2005-07-05,208.0,208.0,208.0,208.0,313,0,vbfc.us
2005-07-07,207.2,211.2,207.2,211.2,88,0,vbfc.us
2005-07-11,203.84,203.84,203.84,203.84,44,0,vbfc.us
2005-07-12,203.84,203.84,203.84,203.84,263,0,vbfc.us
2005-07-13,210.4,210.4,210.4,210.4,56,0,vbfc.us
2005-07-14,208.0,208.0,208.0,208.0,106,0,vbfc.us
2005-07-26,209.6,209.6,208.0,208.0,438,0,vbfc.us
2005-07-27,206.72,206.72,200.8,200.8,340,0,vbfc.us
2005-07-28,203.84,207.2,203.84,207.2,625,0,vbfc.us
2005-07-29,206.4,206.4,206.4,206.4,94,0,vbfc.us
2005-08-02,208.0,208.0,208.0,208.0,19,0,vbfc.us
2005-08-03,208.0,208.0,208.0,208.0,131,0,vbfc.us
2005-08-04,200.0,200.0,200.0,200.0,13,0,vbfc.us
2005-08-05,207.84,207.84,207.84,207.84,63,0,vbfc.us
2005-08-12,203.2,204.0,203.2,204.0,150,0,vbfc.us
2005-08-18,204.0,204.0,204.0,204.0,50,0,vbfc.us
2005-08-19,207.84,207.84,207.84,207.84,6,0,vbfc.us
2005-08-23,206.4,206.4,204.0,204.0,34,0,vbfc.us
2005-08-25,207.52,207.52,207.52,207.52,31,0,vbfc.us
2005-08-29,204.0,204.0,204.0,204.0,81,0,vbfc.us
2005-09-01,200.0,200.0,200.0,200.0,63,0,vbfc.us
2005-09-06,201.6,208.0,201.6,206.4,135,0,vbfc.us
2005-09-12,200.0,200.0,200.0,200.0,29,0,vbfc.us
2005-09-13,200.0,206.4,200.0,206.4,19,0,vbfc.us
2005-09-14,208.0,208.0,208.0,208.0,63,0,vbfc.us
2005-09-15,205.6,205.6,205.6,205.6,60,0,vbfc.us
2005-09-16,208.0,208.0,208.0,208.0,167,0,vbfc.us
2005-09-21,200.0,200.0,200.0,200.0,6,0,vbfc.us
2005-09-23,201.6,201.6,201.6,201.6,31,0,vbfc.us
2005-09-26,204.8,204.8,204.8,204.8,13,0,vbfc.us
2005-09-29,204.8,208.0,204.8,208.0,19,0,vbfc.us
2005-10-03,200.16,204.16,200.16,204.16,19,0,vbfc.us
2005-10-06,204.16,204.16,204.16,204.16,63,0,vbfc.us
2005-10-17,207.52,208.0,207.52,208.0,133,0,vbfc.us
2005-10-18,204.96,204.96,204.96,204.96,6,0,vbfc.us
2005-10-19,204.48,204.48,200.0,204.0,28,0,vbfc.us
2005-10-20,206.88,206.88,206.88,206.88,6,0,vbfc.us
2005-10-24,208.0,208.0,208.0,208.0,250,0,vbfc.us
2005-10-26,208.0,220.0,208.0,220.0,331,0,vbfc.us
2005-10-27,212.0,212.0,212.0,212.0,75,0,vbfc.us
2005-10-28,212.0,212.0,212.0,212.0,125,0,vbfc.us
2005-10-31,208.0,208.0,208.0,208.0,31,0,vbfc.us
2005-11-01,216.0,216.0,209.6,210.4,156,0,vbfc.us
2005-11-02,213.6,213.6,212.0,212.0,116,0,vbfc.us
2005-11-03,216.0,216.0,214.4,214.4,81,0,vbfc.us
2005-11-07,216.0,216.0,216.0,216.0,31,0,vbfc.us
2005-11-09,216.0,216.0,215.68,216.0,358,0,vbfc.us
2005-11-10,214.88,216.0,214.88,216.0,86,0,vbfc.us
2005-11-11,214.4,216.0,214.4,216.0,256,0,vbfc.us
2005-11-14,213.12,214.56,213.12,214.56,175,0,vbfc.us
2005-11-23,217.6,219.2,217.6,217.6,461,0,vbfc.us
2005-11-28,212.8,215.2,212.8,215.2,56,0,vbfc.us
2005-11-30,216.0,216.0,216.0,216.0,19,0,vbfc.us
2005-12-02,208.0,211.2,204.0,207.2,638,0,vbfc.us
2005-12-09,204.0,204.0,204.0,204.0,1040,0,vbfc.us
2005-12-12,204.0,208.0,204.0,208.0,50,0,vbfc.us
2005-12-13,209.6,209.6,209.6,209.6,6,0,vbfc.us
2005-12-16,206.4,206.4,206.4,206.4,56,0,vbfc.us
2005-12-19,210.56,210.56,210.56,210.56,25,0,vbfc.us
2005-12-20,204.0,204.0,204.0,204.0,13,0,vbfc.us
2005-12-22,212.0,212.0,212.0,212.0,50,0,vbfc.us
2005-12-23,208.0,208.0,208.0,208.0,281,0,vbfc.us
2005-12-28,205.6,205.6,205.6,205.6,6,0,vbfc.us
2006-01-03,206.4,210.08,200.0,210.08,119,0,vbfc.us
2006-01-04,199.2,200.0,199.2,200.0,208,0,vbfc.us
2006-01-05,200.0,200.0,200.0,200.0,339,0,vbfc.us
2006-01-09,210.24,210.24,200.0,200.0,112,0,vbfc.us
2006-01-10,203.2,204.0,203.2,204.0,87,0,vbfc.us
2006-01-18,204.0,204.0,200.0,200.0,48,0,vbfc.us
2006-01-19,204.0,204.0,204.0,204.0,31,0,vbfc.us
2006-01-20,205.6,207.2,205.6,207.2,44,0,vbfc.us
2006-01-23,204.0,204.0,204.0,204.0,69,0,vbfc.us
2006-01-24,196.0,199.36,192.0,199.36,75,0,vbfc.us
2006-01-25,199.2,202.24,196.0,200.16,363,0,vbfc.us
2006-01-27,200.16,203.04,200.16,200.8,63,0,vbfc.us
2006-01-30,203.52,203.52,203.52,203.52,6,0,vbfc.us
2006-01-31,200.8,200.8,200.8,200.8,44,0,vbfc.us
2006-02-02,204.8,204.8,204.8,204.8,125,0,vbfc.us
2006-02-03,200.8,200.8,200.8,200.8,19,0,vbfc.us
2006-02-06,205.6,232.0,205.6,210.4,488,0,vbfc.us
2006-02-07,219.04,219.04,209.12,215.68,188,0,vbfc.us
2006-02-08,217.12,221.12,217.12,221.12,138,0,vbfc.us
2006-02-09,217.92,218.4,217.12,218.4,307,0,vbfc.us
2006-02-10,224.8,224.8,224.8,224.8,125,0,vbfc.us
2006-02-13,224.8,224.8,224.8,224.8,125,0,vbfc.us
2006-02-14,222.4,222.4,222.4,222.4,188,0,vbfc.us
2006-02-15,221.44,221.44,221.44,221.44,6,0,vbfc.us
2006-02-16,214.56,214.56,214.56,214.56,6,0,vbfc.us
2006-02-21,231.84,231.84,220.0,220.0,57,0,vbfc.us
2006-02-22,219.84,219.84,216.0,216.0,88,0,vbfc.us
2006-02-23,223.2,223.2,223.2,223.2,63,0,vbfc.us
2006-02-24,220.0,224.0,220.0,224.0,119,0,vbfc.us
2006-02-27,216.0,216.0,216.0,216.0,6,0,vbfc.us
2006-02-28,220.0,223.68,220.0,220.8,206,0,vbfc.us
2006-03-01,225.76,225.76,225.12,225.12,31,0,vbfc.us
2006-03-02,220.8,220.8,220.8,220.8,75,0,vbfc.us
2006-03-09,223.52,223.52,223.52,223.52,25,0,vbfc.us
2006-03-13,223.2,223.2,223.2,223.2,63,0,vbfc.us
2006-03-14,223.2,223.52,223.2,223.52,75,0,vbfc.us
2006-03-15,224.0,224.0,224.0,224.0,13,0,vbfc.us
2006-03-17,224.0,224.0,224.0,224.0,94,0,vbfc.us
2006-03-21,220.0,220.0,220.0,220.0,13,0,vbfc.us
2006-03-23,224.0,226.88,224.0,225.92,319,0,vbfc.us
2006-03-27,224.16,224.16,224.16,224.16,6,0,vbfc.us
2006-03-28,226.88,226.88,226.88,226.88,19,0,vbfc.us
2006-03-29,226.4,229.6,216.0,229.6,219,0,vbfc.us
2006-03-30,216.0,216.0,216.0,216.0,38,0,vbfc.us
2006-03-31,226.72,226.72,226.72,226.72,6,0,vbfc.us
2006-04-04,228.0,228.0,220.8,220.8,41,0,vbfc.us
2006-04-05,228.0,228.0,228.0,228.0,34,0,vbfc.us
2006-04-12,223.36,223.36,223.36,223.36,25,0,vbfc.us
2006-04-13,220.8,220.8,220.8,220.8,63,0,vbfc.us
2006-04-17,220.8,220.8,220.8,220.8,38,0,vbfc.us
2006-04-21,220.8,220.8,220.0,220.0,19,0,vbfc.us
2006-04-24,216.0,216.0,216.0,216.0,144,0,vbfc.us
2006-04-26,216.0,216.0,216.0,216.0,314,0,vbfc.us
2006-04-27,212.8,212.8,210.24,210.24,450,0,vbfc.us
2006-04-28,211.36,211.36,211.36,211.36,322,0,vbfc.us
2006-05-02,208.0,208.0,207.04,208.0,1531,0,vbfc.us
2006-05-03,204.8,204.8,204.8,204.8,306,0,vbfc.us
2006-05-05,210.4,210.4,210.4,210.4,6,0,vbfc.us
2006-05-08,205.76,205.76,205.76,205.76,6,0,vbfc.us
2006-05-09,206.4,210.08,206.4,207.52,88,0,vbfc.us
2006-05-10,206.4,208.0,206.4,208.0,944,0,vbfc.us
2006-05-11,206.4,206.4,206.4,206.4,419,0,vbfc.us
2006-05-12,207.2,208.0,207.2,208.0,531,0,vbfc.us
2006-05-15,206.4,206.4,206.4,206.4,33,0,vbfc.us
2006-05-16,207.2,207.2,205.6,207.04,1269,0,vbfc.us
2006-05-17,205.28,205.44,205.28,205.44,28,0,vbfc.us
2006-05-18,206.56,207.04,206.56,207.04,18,0,vbfc.us
2006-05-19,207.2,207.2,207.2,207.2,19,0,vbfc.us
2006-05-22,208.0,208.0,205.76,205.76,78,0,vbfc.us
2006-05-23,207.84,207.84,207.2,207.2,69,0,vbfc.us
2006-05-24,208.0,208.0,208.0,208.0,6,0,vbfc.us
2006-05-25,205.76,205.76,205.76,205.76,6,0,vbfc.us
2006-05-26,207.2,207.2,207.2,207.2,31,0,vbfc.us
2006-05-31,206.4,206.4,206.4,206.4,19,0,vbfc.us
2006-06-01,208.0,208.0,208.0,208.0,6,0,vbfc.us
2006-06-02,208.0,208.0,208.0,208.0,6,0,vbfc.us
2006-06-05,205.6,205.6,204.8,204.8,288,0,vbfc.us
2006-06-06,204.0,204.32,203.52,204.16,506,0,vbfc.us
2006-06-07,203.2,203.2,201.6,201.6,25,0,vbfc.us
2006-06-09,200.0,202.24,200.0,200.0,681,0,vbfc.us
2006-06-12,200.0,200.0,200.0,200.0,93,0,vbfc.us
2006-06-13,201.44,201.6,200.8,200.8,562,0,vbfc.us
2006-06-15,200.8,202.4,200.8,200.8,69,0,vbfc.us
2006-06-16,202.08,203.2,202.08,203.2,71,0,vbfc.us
2006-06-19,205.6,205.6,205.6,205.6,6,0,vbfc.us
2006-06-20,205.44,205.44,205.44,205.44,13,0,vbfc.us
2006-06-22,204.32,204.48,204.32,204.48,84,0,vbfc.us
2006-06-23,207.68,207.68,203.2,204.64,151,0,vbfc.us
2006-06-26,207.84,208.0,205.12,205.92,106,0,vbfc.us
2006-06-28,204.0,205.6,204.0,205.6,494,0,vbfc.us
2006-06-29,206.4,208.0,204.32,205.6,82,0,vbfc.us
2006-06-30,205.6,205.6,205.6,205.6,24,0,vbfc.us
2006-07-03,208.0,208.0,208.0,208.0,13,0,vbfc.us
2006-07-05,208.0,217.6,208.0,216.0,394,0,vbfc.us
2006-07-06,216.0,216.0,216.0,216.0,206,0,vbfc.us
2006-07-10,220.32,228.0,216.0,216.0,93,0,vbfc.us
2006-07-11,228.0,228.0,221.6,221.6,94,0,vbfc.us
2006-07-12,221.6,221.6,221.6,221.6,131,0,vbfc.us
2006-07-14,221.28,221.28,221.28,221.28,31,0,vbfc.us
2006-07-18,216.0,216.0,216.0,216.0,6,0,vbfc.us
2006-07-19,216.0,221.44,216.0,221.44,75,0,vbfc.us
2006-07-20,221.44,221.44,220.0,220.0,44,0,vbfc.us
2006-07-25,220.8,220.8,220.8,220.8,25,0,vbfc.us
2006-07-26,220.8,220.8,220.8,220.8,13,0,vbfc.us
2006-07-27,220.8,221.76,220.8,221.76,81,0,vbfc.us
2006-07-31,221.76,221.76,221.76,221.76,23,0,vbfc.us
2006-08-02,221.76,232.0,221.76,228.0,486,0,vbfc.us
2006-08-03,228.0,228.0,221.44,221.44,138,0,vbfc.us
2006-08-04,236.0,236.0,236.0,236.0,16,0,vbfc.us
2006-08-07,233.6,233.6,222.4,222.4,156,0,vbfc.us
2006-08-08,233.44,233.44,233.44,233.44,6,0,vbfc.us
2006-08-09,220.96,225.6,220.96,222.4,50,0,vbfc.us
2006-08-10,225.12,225.76,224.0,224.0,93,0,vbfc.us
2006-08-11,224.0,224.0,224.0,224.0,125,0,vbfc.us
2006-08-14,225.76,225.76,221.92,221.92,125,0,vbfc.us
2006-08-18,225.6,225.6,221.28,221.28,131,0,vbfc.us
2006-08-22,226.88,226.88,226.88,226.88,31,0,vbfc.us
2006-08-23,226.88,232.0,226.88,232.0,156,0,vbfc.us
2006-08-24,232.0,232.0,226.4,228.8,190,0,vbfc.us
2006-08-25,233.6,237.6,228.0,228.0,206,0,vbfc.us
2006-08-28,224.0,234.4,224.0,234.4,169,0,vbfc.us
2006-08-31,229.6,229.6,224.8,226.4,137,0,vbfc.us
2006-09-01,228.8,228.8,228.8,228.8,55,0,vbfc.us
2006-09-05,229.6,229.6,228.0,228.0,139,0,vbfc.us
2006-09-11,225.92,225.92,225.92,225.92,13,0,vbfc.us
2006-09-12,230.4,230.4,230.4,230.4,6,0,vbfc.us
2006-09-13,224.0,226.24,224.0,224.0,822,0,vbfc.us
2006-09-14,220.96,224.0,220.96,220.96,175,0,vbfc.us
2006-09-15,220.0,220.0,220.0,220.0,100,0,vbfc.us
2006-09-18,224.0,224.0,219.2,223.84,58,0,vbfc.us
2006-09-19,224.0,224.0,221.6,221.6,38,0,vbfc.us
2006-09-25,219.2,219.2,219.2,219.2,19,0,vbfc.us
2006-09-26,224.0,224.0,224.0,224.0,16,0,vbfc.us
2006-09-27,219.2,226.4,219.2,220.8,225,0,vbfc.us
2006-09-28,225.6,225.6,225.6,225.6,119,0,vbfc.us
2006-10-02,225.6,225.6,225.6,225.6,91,0,vbfc.us
2006-10-05,221.92,221.92,221.28,221.28,25,0,vbfc.us
2006-10-06,222.4,222.4,222.4,222.4,9,0,vbfc.us
2006-10-10,222.4,222.4,222.4,222.4,38,0,vbfc.us
2006-10-11,221.76,221.76,220.64,220.64,125,0,vbfc.us
2006-10-16,225.6,225.6,225.6,225.6,44,0,vbfc.us
2006-10-18,224.0,224.0,224.0,224.0,23,0,vbfc.us
2006-10-19,224.0,226.4,220.8,220.8,214,0,vbfc.us
2006-10-23,220.8,220.8,220.8,220.8,6,0,vbfc.us
2006-10-25,224.8,224.8,224.8,224.8,25,0,vbfc.us
2006-10-26,225.6,225.6,225.6,225.6,22,0,vbfc.us
2006-10-30,225.6,228.0,221.6,221.6,363,0,vbfc.us
2006-10-31,221.6,224.8,221.6,224.8,66,0,vbfc.us
2006-11-08,224.0,232.16,220.0,220.8,299,0,vbfc.us
2006-11-09,232.0,232.0,224.0,224.0,66,0,vbfc.us
2006-11-10,227.2,227.2,224.0,224.0,288,0,vbfc.us
2006-11-15,232.8,232.8,232.8,232.8,31,0,vbfc.us
2006-11-20,220.0,227.2,220.0,224.0,300,0,vbfc.us
2006-11-21,224.0,225.6,224.0,225.6,69,0,vbfc.us
2006-11-28,220.8,220.8,220.0,220.0,95,0,vbfc.us
2006-11-29,219.2,219.2,216.8,216.8,114,0,vbfc.us
2006-12-01,223.04,223.04,223.04,223.04,31,0,vbfc.us
2006-12-05,218.56,218.56,216.8,216.8,38,0,vbfc.us
2006-12-06,221.44,223.2,221.44,223.2,248,0,vbfc.us
2006-12-07,222.4,222.4,218.56,219.2,19,0,vbfc.us
2006-12-08,221.6,221.6,221.6,221.6,13,0,vbfc.us
2006-12-12,219.2,223.84,218.56,218.56,131,0,vbfc.us
2006-12-13,222.4,222.4,217.76,217.76,25,0,vbfc.us
2006-12-15,220.0,220.0,220.0,220.0,57,0,vbfc.us
2006-12-18,223.84,223.84,217.76,217.76,45,0,vbfc.us
2006-12-19,220.0,225.6,220.0,225.6,101,0,vbfc.us
2006-12-20,225.6,225.6,225.6,225.6,6,0,vbfc.us
2006-12-21,227.2,230.24,227.2,229.6,91,0,vbfc.us
2006-12-22,228.0,228.0,228.0,228.0,113,0,vbfc.us
2006-12-26,230.4,230.4,228.0,228.0,31,0,vbfc.us
2006-12-27,225.6,229.6,225.6,229.6,38,0,vbfc.us
2006-12-28,227.2,227.2,227.2,227.2,63,0,vbfc.us
2006-12-29,227.2,227.2,227.2,227.2,6,0,vbfc.us
2007-01-03,226.4,226.4,223.2,224.0,325,0,vbfc.us
2007-01-04,220.0,220.0,220.0,220.0,19,0,vbfc.us
2007-01-05,220.0,220.0,216.16,220.0,71,0,vbfc.us
2007-01-10,216.8,216.8,216.8,216.8,42,0,vbfc.us
2007-01-11,222.4,222.4,222.4,222.4,38,0,vbfc.us
2007-01-12,222.4,222.4,222.4,222.4,38,0,vbfc.us
2007-01-16,216.16,222.4,216.0,222.4,47,0,vbfc.us
2007-01-17,222.4,222.4,216.8,216.8,50,0,vbfc.us
2007-01-19,220.8,222.4,220.8,222.4,28,0,vbfc.us
2007-01-22,224.0,224.0,222.4,223.2,156,0,vbfc.us
2007-01-23,223.36,223.36,223.36,223.36,13,0,vbfc.us
2007-01-24,220.0,220.0,220.0,220.0,63,0,vbfc.us
2007-01-25,220.0,220.0,220.0,220.0,47,0,vbfc.us
2007-01-29,223.84,228.8,223.84,228.8,625,0,vbfc.us
2007-01-30,224.8,224.8,224.8,224.8,375,0,vbfc.us
2007-01-31,228.0,228.0,228.0,228.0,16,0,vbfc.us
2007-02-01,228.0,228.0,228.0,228.0,6,0,vbfc.us
2007-02-02,228.0,231.84,228.0,231.84,125,0,vbfc.us
2007-02-05,235.04,239.04,235.04,239.04,69,0,vbfc.us
2007-02-06,239.04,244.0,239.04,244.0,94,0,vbfc.us
2007-02-08,244.0,255.36,244.0,248.8,133,0,vbfc.us
2007-02-12,248.0,249.44,243.2,243.2,163,0,vbfc.us
2007-02-13,248.64,248.8,248.64,248.8,44,0,vbfc.us
2007-02-14,255.2,255.2,255.2,255.2,163,0,vbfc.us
2007-02-15,255.2,255.2,255.2,255.2,19,0,vbfc.us
2007-02-20,244.48,244.48,244.48,244.48,31,0,vbfc.us
2007-02-21,256.0,256.0,256.0,256.0,41,0,vbfc.us
2007-02-23,256.0,256.0,256.0,256.0,28,0,vbfc.us
2007-02-26,256.0,256.0,256.0,256.0,6,0,vbfc.us
2007-02-28,256.0,256.0,256.0,256.0,6,0,vbfc.us
2007-03-02,260.0,260.16,256.0,256.0,72,0,vbfc.us
2007-03-05,256.16,256.16,256.0,256.0,125,0,vbfc.us
2007-03-06,255.84,256.0,255.84,256.0,25,0,vbfc.us
2007-03-07,248.0,248.0,248.0,248.0,6,0,vbfc.us
2007-03-08,241.12,241.12,241.12,241.12,13,0,vbfc.us
2007-03-13,248.8,248.8,248.8,248.8,69,0,vbfc.us
2007-03-15,249.6,249.6,249.6,249.6,63,0,vbfc.us
2007-03-22,249.6,249.6,244.0,244.0,51,0,vbfc.us
2007-03-27,248.0,248.0,248.0,248.0,6,0,vbfc.us
2007-03-30,256.0,256.0,256.0,256.0,31,0,vbfc.us
2007-04-09,264.0,264.0,256.0,256.0,88,0,vbfc.us
2007-04-11,253.28,253.28,240.8,248.32,75,0,vbfc.us
2007-04-13,241.76,255.04,240.0,240.16,82,0,vbfc.us
2007-04-17,240.64,240.64,240.64,240.64,188,0,vbfc.us
2007-04-20,254.56,254.56,241.92,241.92,13,0,vbfc.us
2007-04-24,242.4,242.4,242.4,242.4,6,0,vbfc.us
2007-04-30,251.84,259.04,251.84,259.04,131,0,vbfc.us
2007-05-01,256.0,256.0,256.0,256.0,44,0,vbfc.us
2007-05-03,250.72,250.72,250.72,250.72,6,0,vbfc.us
2007-05-04,250.56,251.04,250.56,251.04,101,0,vbfc.us
2007-05-07,252.0,264.0,252.0,263.04,56,0,vbfc.us
2007-05-08,256.96,256.96,256.96,256.96,17,0,vbfc.us
2007-05-09,265.6,265.6,251.2,251.2,355,0,vbfc.us
2007-05-11,261.6,261.6,261.6,261.6,25,0,vbfc.us
2007-05-15,264.0,264.0,264.0,264.0,6,0,vbfc.us
2007-05-16,271.04,271.04,271.04,271.04,6,0,vbfc.us
2007-05-21,257.28,272.0,257.28,270.4,58,0,vbfc.us
2007-05-22,264.48,270.24,263.04,270.24,86,0,vbfc.us
2007-05-30,272.0,275.2,265.6,265.6,172,0,vbfc.us
2007-06-01,268.0,268.0,268.0,268.0,63,0,vbfc.us
2007-06-04,272.0,276.8,272.0,276.8,272,0,vbfc.us
2007-06-08,262.4,264.0,257.28,264.0,54,0,vbfc.us
2007-06-12,279.84,279.84,272.0,272.0,69,0,vbfc.us
2007-06-13,272.0,272.48,264.16,264.16,164,0,vbfc.us
2007-06-15,268.0,268.0,265.76,266.4,25,0,vbfc.us
2007-06-19,266.24,266.24,266.24,266.24,6,0,vbfc.us
2007-06-21,274.24,274.4,272.8,272.8,127,0,vbfc.us
2007-06-22,274.4,274.4,274.4,274.4,31,0,vbfc.us
2007-06-27,271.68,272.0,268.0,272.0,144,0,vbfc.us
2007-06-28,269.28,269.28,268.0,268.16,63,0,vbfc.us
2007-06-29,268.0,279.04,268.0,279.04,15,0,vbfc.us
2007-07-02,278.72,278.72,278.72,278.72,13,0,vbfc.us
2007-07-06,279.04,279.04,279.04,279.04,63,0,vbfc.us
2007-07-09,277.6,277.6,277.6,277.6,6,0,vbfc.us
2007-07-10,272.0,272.0,272.0,272.0,25,0,vbfc.us
2007-07-11,272.0,272.0,264.0,267.2,58,0,vbfc.us
2007-07-13,270.08,277.44,270.08,277.44,13,0,vbfc.us
2007-07-16,277.44,277.44,277.44,277.44,6,0,vbfc.us
2007-07-18,272.0,272.0,268.0,268.0,31,0,vbfc.us
2007-07-23,264.0,264.0,240.0,252.0,416,0,vbfc.us
2007-07-25,256.0,256.0,256.0,256.0,6,0,vbfc.us
2007-07-31,256.0,256.16,252.0,252.0,38,0,vbfc.us
2007-08-01,256.0,256.0,256.0,256.0,7,0,vbfc.us
2007-08-03,246.24,246.24,246.24,246.24,6,0,vbfc.us
2007-08-08,254.4,254.4,253.28,253.28,125,0,vbfc.us
2007-08-09,254.4,254.4,248.0,248.0,181,0,vbfc.us
2007-08-10,254.24,254.24,254.24,254.24,6,0,vbfc.us
2007-08-13,254.24,254.24,254.24,254.24,6,0,vbfc.us
2007-08-17,248.0,248.0,248.0,248.0,9,0,vbfc.us
2007-08-20,245.44,245.6,245.44,245.6,16,0,vbfc.us
2007-08-21,248.0,250.24,248.0,250.08,38,0,vbfc.us
2007-08-23,248.0,248.0,248.0,248.0,94,0,vbfc.us
2007-08-24,245.6,252.0,245.6,252.0,109,0,vbfc.us
2007-08-27,240.8,240.8,240.0,240.32,106,0,vbfc.us
2007-08-28,247.36,247.36,247.36,247.36,25,0,vbfc.us
2007-08-30,250.4,250.4,250.4,250.4,6,0,vbfc.us
2007-09-07,247.04,247.84,240.0,240.0,40,0,vbfc.us
2007-09-11,240.48,240.48,240.0,240.0,19,0,vbfc.us
2007-09-14,248.0,248.0,248.0,248.0,13,0,vbfc.us
2007-09-17,240.0,240.0,239.2,240.0,206,0,vbfc.us
2007-09-19,243.84,248.8,240.0,244.0,231,0,vbfc.us
2007-09-20,240.0,240.0,240.0,240.0,25,0,vbfc.us
2007-09-21,240.48,240.48,237.6,237.6,31,0,vbfc.us
2007-09-25,247.84,248.0,247.84,248.0,13,0,vbfc.us
