Date,Open,High,Low,Close,Volume,OpenInt,Name
2017-09-27,52.05,52.05,52.02,52.02,272,0,spxv.us
2017-10-02,52.4,52.4,52.4,52.4,200,0,spxv.us
2017-10-30,53.768,53.768,53.768,53.768,100,0,spxv.us
