Date,Open,High,Low,Close,Volume,OpenInt,Name
2017-10-27,24.9404,24.98,24.9404,24.98,11900,0,flmb.us
2017-10-30,24.98,24.98,24.98,24.98,100,0,flmb.us
2017-11-02,25.0,25.0,25.0,25.0,616,0,flmb.us
