Date,Open,High,Low,Close,Volume,OpenInt,Name
2017-05-12,9.97,9.9714,9.97,9.97,7001,0,kaacu.us
2017-05-15,9.99,10.0,9.97,9.97,51202,0,kaacu.us
2017-05-16,9.97,9.97,9.97,9.97,100,0,kaacu.us
2017-05-17,10.005,10.005,9.96,9.96,350,0,kaacu.us
2017-05-18,9.975,9.98,9.96,9.97,53700,0,kaacu.us
2017-05-19,10.0,10.0,9.9763,9.9763,5900,0,kaacu.us
2017-05-22,9.98,9.98,9.98,9.98,200,0,kaacu.us
2017-05-23,9.98,10.012,9.98,10.0,10570,0,kaacu.us
2017-05-24,10.0,10.0054,10.0,10.0,600,0,kaacu.us
2017-05-25,10.0,10.03,10.0,10.02,31861,0,kaacu.us
2017-05-26,10.01,10.01,10.01,10.01,5200,0,kaacu.us
2017-05-30,9.99,10.01,9.99,9.99,19791,0,kaacu.us
2017-05-31,9.99,10.0,9.95,9.96,58418,0,kaacu.us
2017-06-02,10.0,10.01,9.98,9.99,56229,0,kaacu.us
2017-06-05,9.99,10.0,9.967,10.0,4400,0,kaacu.us
2017-06-06,10.019,10.019,10.0,10.0064,2900,0,kaacu.us
2017-06-08,10.04,10.04,10.02,10.02,8500,0,kaacu.us
2017-06-12,10.0147,10.03,10.0147,10.03,2050,0,kaacu.us
2017-06-13,10.03,10.04,10.028,10.04,2200,0,kaacu.us
2017-06-14,10.049,10.049,10.049,10.049,1000,0,kaacu.us
2017-06-15,10.033,10.05,10.03,10.03,10446,0,kaacu.us
2017-06-16,10.0351,10.0351,10.02,10.02,2974,0,kaacu.us
2017-06-20,10.02,10.0322,10.02,10.0322,2200,0,kaacu.us
2017-06-21,10.0386,10.0389,9.98,10.015,2706,0,kaacu.us
2017-06-22,10.0,10.03,9.98,10.01,608488,0,kaacu.us
2017-06-23,10.0,10.05,10.0,10.05,11660,0,kaacu.us
2017-06-26,10.05,10.05,10.0,10.05,13040,0,kaacu.us
2017-06-27,10.05,10.0992,10.05,10.05,2600,0,kaacu.us
2017-06-28,10.05,10.06,10.0,10.0,1476000,0,kaacu.us
2017-06-29,10.0,10.049,10.0,10.0,13349,0,kaacu.us
2017-07-03,10.05,10.05,9.99,9.99,5601,0,kaacu.us
2017-07-05,10.01,10.03,9.97,9.98,69658,0,kaacu.us
2017-07-06,10.0,10.0073,9.99,9.99,12251,0,kaacu.us
2017-07-07,9.99,9.99,9.96,9.99,5851,0,kaacu.us
2017-07-10,10.0,10.02,9.96,10.0,17002,0,kaacu.us
2017-07-11,9.96,10.03,9.96,9.98,25951,0,kaacu.us
2017-07-12,9.98,9.98,9.98,9.98,100,0,kaacu.us
2017-07-13,10.0,10.0,10.0,10.0,3400,0,kaacu.us
2017-07-14,10.0,10.02,9.98,9.98,339050,0,kaacu.us
2017-07-17,10.0,10.03,9.99,10.01,11100,0,kaacu.us
2017-07-18,10.0,10.02,9.99,10.02,2800,0,kaacu.us
2017-07-19,10.02,10.02,10.02,10.02,100,0,kaacu.us
2017-07-20,10.027,10.0292,10.027,10.0292,200,0,kaacu.us
2017-07-21,9.97,10.03,9.97,10.03,44080,0,kaacu.us
2017-07-24,9.97,10.04,9.96,10.03,11102,0,kaacu.us
2017-07-26,10.0,10.05,9.99,10.0,115900,0,kaacu.us
2017-07-27,10.0,10.0,9.98,10.0,75240,0,kaacu.us
2017-07-28,10.0,10.03,9.976,10.0,7800,0,kaacu.us
2017-07-31,10.0,10.0,9.97,10.0,12120,0,kaacu.us
2017-08-01,9.98,10.0,9.98,9.98,3410,0,kaacu.us
2017-08-02,9.9835,10.02,9.98,10.02,31019,0,kaacu.us
2017-08-03,10.0053,10.02,10.0,10.0001,8500,0,kaacu.us
2017-08-04,10.0,10.0,9.98,10.0,735,0,kaacu.us
2017-08-07,9.98,10.0,9.98,10.0,1700,0,kaacu.us
2017-08-08,9.9986,9.9986,9.9986,9.9986,100,0,kaacu.us
2017-08-09,9.98,10.02,9.98,10.0,86866,0,kaacu.us
2017-08-10,10.001,10.02,10.0,10.0,116000,0,kaacu.us
2017-08-11,10.03,10.03,10.0,10.0,59513,0,kaacu.us
2017-08-14,10.0,10.03,10.0,10.02,106550,0,kaacu.us
2017-08-15,10.01,10.02,10.0,10.02,52100,0,kaacu.us
2017-08-16,9.9979,10.03,9.9979,10.03,2100,0,kaacu.us
2017-08-17,10.01,10.02,10.01,10.02,5600,0,kaacu.us
2017-08-18,10.02,10.02,10.02,10.02,20000,0,kaacu.us
2017-08-21,10.01,10.02,10.01,10.02,300,0,kaacu.us
2017-08-22,10.01,10.01,9.95,10.0,20300,0,kaacu.us
2017-08-23,9.97,10.0,9.97,10.0,13531,0,kaacu.us
2017-08-25,9.96,10.0,9.96,9.96,1321212,0,kaacu.us
2017-08-28,10.0,10.0,9.97,9.98,2761,0,kaacu.us
2017-08-29,9.99,10.0,9.98,10.0,34198,0,kaacu.us
2017-08-30,9.98,9.99,9.98,9.9893,2200,0,kaacu.us
2017-08-31,9.99,9.99,9.99,9.99,2000,0,kaacu.us
2017-09-01,9.98,10.0,9.98,10.0,200,0,kaacu.us
2017-09-05,9.982,10.0,9.98,10.0,3198,0,kaacu.us
2017-09-06,9.98,10.0,9.98,10.0,300,0,kaacu.us
2017-09-07,9.97,10.0,9.97,10.0,5850,0,kaacu.us
2017-09-08,9.99,10.03,9.96,10.03,211843,0,kaacu.us
2017-09-11,10.0,10.02,10.0,10.02,200,0,kaacu.us
2017-09-12,10.0299,10.03,10.02,10.03,3715,0,kaacu.us
2017-09-13,9.9801,10.0299,9.9801,10.0299,1460,0,kaacu.us
2017-09-19,9.9701,10.01,9.97,10.01,5200,0,kaacu.us
2017-09-20,9.97,10.0192,9.96,10.0192,25640,0,kaacu.us
2017-09-21,9.96,10.02,9.96,10.02,8000,0,kaacu.us
2017-09-22,9.97,10.0,9.97,10.0,1700,0,kaacu.us
2017-09-26,9.9957,10.02,9.99,10.02,5700,0,kaacu.us
2017-09-27,10.05,10.05,9.972,10.03,2356,0,kaacu.us
2017-09-28,10.05,10.05,10.05,10.05,1852,0,kaacu.us
2017-10-03,9.98,10.0199,9.98,10.0192,6800,0,kaacu.us
2017-10-04,10.0,10.03,9.99,10.0292,68900,0,kaacu.us
2017-10-05,10.027,10.03,10.0,10.03,148500,0,kaacu.us
2017-10-06,10.001,10.03,10.001,10.03,4300,0,kaacu.us
2017-10-09,10.011,10.011,10.0,10.0,2974,0,kaacu.us
2017-10-10,10.0,10.0,10.0,10.0,2600,0,kaacu.us
2017-10-11,10.01,10.07,10.0,10.06,17647,0,kaacu.us
2017-10-12,10.01,10.15,10.0,10.15,2100,0,kaacu.us
2017-10-13,10.05,10.09,10.05,10.09,3200,0,kaacu.us
2017-10-16,10.0499,10.0499,10.0499,10.0499,100,0,kaacu.us
2017-10-17,10.02,10.05,10.0,10.0492,2900,0,kaacu.us
2017-10-18,10.0,10.05,10.0,10.05,4400,0,kaacu.us
2017-10-19,10.01,10.0265,10.01,10.0265,200,0,kaacu.us
2017-10-23,10.0,10.02,10.0,10.02,520,0,kaacu.us
2017-10-24,9.99,10.01,9.99,10.01,800,0,kaacu.us
2017-10-25,10.027,10.0292,10.027,10.0292,200,0,kaacu.us
2017-10-27,9.97,10.05,9.95,10.05,5900,0,kaacu.us
2017-10-31,9.97,10.02,9.96,10.0,260700,0,kaacu.us
2017-11-01,9.9979,9.9979,9.9979,9.9979,100,0,kaacu.us
2017-11-02,9.95,10.01,9.9,9.99,7310,0,kaacu.us
2017-11-03,10.0,10.0,10.0,10.0,6400,0,kaacu.us
2017-11-06,9.97,9.9735,9.95,9.95,2800,0,kaacu.us
2017-11-07,10.02,10.02,10.01,10.02,1700,0,kaacu.us
2017-11-10,10.017,10.0199,10.017,10.0192,300,0,kaacu.us
