Date,Open,High,Low,Close,Volume,OpenInt,Name
2017-11-06,25.56,25.56,25.51,25.51,160796,0,inn_b-cl.us
2017-11-07,25.51,25.535,25.51,25.5149,14138,0,inn_b-cl.us
2017-11-08,25.51,25.525,25.5,25.5,19393,0,inn_b-cl.us
2017-11-09,25.5243,25.55,25.5,25.5,18718,0,inn_b-cl.us
2017-11-10,25.51,25.51,25.5,25.5,146600,0,inn_b-cl.us
