Date,Open,High,Low,Close,Volume,OpenInt,Name
2017-11-08,28.0,29.78,27.2,28.71,1062305,0,cbtx.us
2017-11-09,28.52,28.98,28.25,28.45,200059,0,cbtx.us
2017-11-10,28.45,29.69,28.1,29.12,57573,0,cbtx.us
2017-11-08,28.0,29.78,27.2,28.71,1062305,0,cbtx.us
2017-11-09,28.52,28.98,28.25,28.45,200059,0,cbtx.us
2017-11-10,28.45,29.69,28.1,29.12,57573,0,cbtx.us
