Date,Open,High,Low,Close,Volume,OpenInt,Name
2015-06-15,1035.18,1037.15,1035.18,1037.15,62,0,agn_a.us
2015-06-16,1032.0,1035.29,1028.04,1031.67,2983,0,agn_a.us
2015-06-17,1033.15,1036.16,1027.5,1033.52,3078,0,agn_a.us
2015-06-18,1040.0,1045.94,1038.39,1041.78,4012,0,agn_a.us
2015-06-19,1043.0,1046.33,1039.87,1041.7,693,0,agn_a.us
2015-06-22,1044.09,1059.97,1044.09,1054.25,630,0,agn_a.us
2015-06-23,1060.0,1066.0,1060.0,1064.58,222638,0,agn_a.us
2015-06-24,1062.5,1069.08,1056.07,1056.5,6416,0,agn_a.us
2015-06-25,1064.78,1067.53,1058.0,1061.17,1201,0,agn_a.us
2015-06-26,1061.35,1061.78,1045.18,1061.78,6962,0,agn_a.us
2015-06-29,1048.57,1048.57,1033.09,1033.09,10528,0,agn_a.us
2015-06-30,1038.8,1045.68,1033.5,1045.68,8217,0,agn_a.us
2015-07-01,1058.22,1058.98,1046.97,1054.62,1562,0,agn_a.us
2015-07-02,1052.4,1056.43,1048.28,1056.43,243,0,agn_a.us
2015-07-06,1054.5,1057.0,1049.26,1052.37,6296,0,agn_a.us
2015-07-07,1056.25,1056.25,1045.0,1055.24,5629,0,agn_a.us
2015-07-08,1040.5,1042.45,1033.34,1035.59,1303,0,agn_a.us
2015-07-09,1044.76,1047.89,1041.28,1047.43,923,0,agn_a.us
2015-07-10,1055.69,1069.18,1055.69,1069.18,805,0,agn_a.us
2015-07-13,1073.56,1083.0,1073.56,1080.97,2989,0,agn_a.us
2015-07-14,1078.19,1090.49,1078.19,1090.0,731,0,agn_a.us
2015-07-15,1090.0,1090.0,1080.0,1085.95,2158,0,agn_a.us
2015-07-16,1082.6,1084.09,1079.5,1080.45,7946,0,agn_a.us
2015-07-17,1072.37,1079.05,1070.52,1078.69,3472,0,agn_a.us
2015-07-20,1082.65,1084.83,1081.04,1082.36,5505,0,agn_a.us
