Date,Open,High,Low,Close,Volume,OpenInt,Name
2017-11-08,15.19,15.48,14.8,15.0,1873997,0,ifrx.us
2017-11-09,14.89,15.41,14.54,15.0,184995,0,ifrx.us
2017-11-10,15.01,15.01,14.62,15.0,195094,0,ifrx.us
